,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
902,"[[   913 184996]
 [  4558  59533]]","(array([0.      , 0.995089, 1.      ]), array([0.        , 0.92888237, 1.        ]), array([2, 1, 0]))",0.9288823703796165,-0.19758393757453566,0.241784,0.24345987592473695,0.4668966876130368,26.188444572348377,0.38580130905320464,0.2856102482520267,gbm,s-1-3-0,s-0-2-2
903,"[[  1894 323261]
 [ 12726 162119]]","(array([0.        , 0.99417509, 1.        ]), array([0.        , 0.92721553, 1.        ]), array([2, 1, 0]))",0.9272155337584718,-0.18952641212309063,0.328026,0.3340042853022374,0.46652022401506343,23.20967668652348,0.4911022757393313,0.3830128545879373,gbm,s-1-3-0,s-0-2-3
904,"[[   830 137026]
 [  8150 103994]]","(array([0.        , 0.99397922, 1.        ]), array([0.        , 0.92732558, 1.        ]), array([2, 1, 0]))",0.9273255813953488,-0.1781394230598719,0.419296,0.4314745664260227,0.4666731783485565,20.05724387018009,0.5889275237566682,0.4831429144862036,gbm,s-1-3-0,s-0-3-0
905,"[[  143 25248]
 [ 1810 22799]]","(array([0.        , 0.99436808, 1.        ]), array([0.        , 0.92644967, 1.        ]), array([2, 1, 0]))",0.9264496728839042,-0.17526295849467693,0.45884,0.47451453784835684,0.4660407948524125,18.691407998588218,0.6275875357850693,0.5258144716024669,gbm,s-1-3-0,s-0-3-1
906,"[[   784 137243]
 [  8311 103662]]","(array([0.        , 0.99431995, 1.        ]), array([0.        , 0.92577675, 1.        ]), array([2, 1, 0]))",0.9257767497521724,-0.18204502393182545,0.417784,0.4303024013615325,0.46572839892935114,20.109467194139764,0.5875231666468298,0.4818830170891778,gbm,s-1-3-0,s-0-3-2
907,"[[  1894 323261]
 [ 12726 162119]]","(array([0.        , 0.99417509, 1.        ]), array([0.        , 0.92721553, 1.        ]), array([2, 1, 0]))",0.9272155337584718,-0.18952641212309063,0.328026,0.3340042853022374,0.46652022401506343,23.20967668652348,0.4911022757393313,0.3830128545879373,gbm,s-1-3-0,s-0-3-3
908,"[[   785 137032]
 [  8338 103845]]","(array([0.        , 0.99430404, 1.        ]), array([0.        , 0.92567501, 1.        ]), array([2, 1, 0]))",0.9256750131481597,-0.18203557200469192,0.41852,0.43111214437243905,0.46568548614118693,20.084045979852885,0.5882569534923242,0.4826897315307091,gbm,s-1-3-0,s-0-4-0
909,"[[  158 25186]
 [ 1874 22782]]","(array([0.        , 0.99376578, 1.        ]), array([0.        , 0.92399416, 1.        ]), array([2, 1, 0]))",0.9239941596365996,-0.1766607459563084,0.4588,0.47494162775183457,0.46511418840415836,18.6927885581432,0.6273959021810971,0.5260751496342275,gbm,s-1-3-0,s-0-4-1
910,"[[   799 137014]
 [  8166 104021]]","(array([0.        , 0.99420229, 1.        ]), array([0.        , 0.92721082, 1.        ]), array([2, 1, 0]))",0.9272108176526692,-0.17919284831922505,0.41928,0.4315597319891302,0.46650426452209626,20.057796452221734,0.5889836986371177,0.483222106292976,gbm,s-1-3-0,s-0-4-2
911,"[[  1894 323261]
 [ 12726 162119]]","(array([0.        , 0.99417509, 1.        ]), array([0.        , 0.92721553, 1.        ]), array([2, 1, 0]))",0.9272155337584718,-0.18952641212309063,0.328026,0.3340042853022374,0.46652022401506343,23.209676686523473,0.4911022757393313,0.3830128545879373,gbm,s-1-3-0,s-0-4-3
